psi_g_formula_version,ansatz,group,regime,n,L,T,n_params,H_G,D_G,D_inter,D_mult,M_G,S_G,defect,Psi_raw,Psi_G,seed
v12_gated,HEA,U(1),B_multi,4,2,40,24,0.8913121538631966,0.6296940282102725,0.31888213409116684,0.9405059223293784,0.13095745813057655,0.7604375567909473,0.0912870929175109,0.7705648163669698,0.5859664263071634,5
v12_gated,U1_equiv,U(1),B_multi,4,2,40,24,0.6361029135744235,0.5713038604202774,0.21274380150677982,0.9298639193337749,0.0025947624875046153,1.0,0.0,0.6130106109758885,0.6130106109758885,5
v12_gated,SU2_equiv,SU(2),B_multi,4,2,40,8,0.4559117894238973,0.661623238260533,0.32324647652106614,1.0,0.0007765624231633451,1.0,0.0,0.5278222855257338,0.5278222855257338,5
v12_gated,Sn_equiv,S_n,B_multi,4,2,40,4,0.6360550842648031,0.5508311961560606,0.18197597926025683,0.9196864130518643,0.2908945859714295,1.0,0.0,0.5599704783286851,0.5599704783286851,5
v12_gated,U1_broken,U(1),B_multi,4,2,40,24,0.7489500909855986,0.576310577053014,0.26271232818532225,0.8899088259207059,0.04879500123479901,0.9210312852074289,0.02742042485534894,0.6793900059555829,0.6257394503423532,5
v12_gated,HEA,U(1),B_multi,6,2,40,36,0.8182865826135025,0.6041994007245308,0.20839880144906173,1.0,0.03246652972552651,0.9098358155223052,0.03149703941743346,0.7367143375377572,0.6702890901006401,5
v12_gated,U1_equiv,U(1),B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228977767e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,5
v12_gated,SU2_equiv,SU(2),B_multi,6,2,40,12,0.47375634419644197,0.6109362638326526,0.22187252766530524,1.0,4.562589194334432e-05,1.0,0.0,0.5217639121801738,0.5217639121801738,5
v12_gated,Sn_equiv,S_n,B_multi,6,2,40,4,0.6692470158308557,0.5596814108114327,0.11936282162286538,1.0,0.23185182115878114,1.0,0.0,0.5921075192176918,0.5921075192176918,5
v12_gated,U1_broken,U(1),B_multi,6,2,40,36,0.7252493222049554,0.5823875847461987,0.16477516949239734,1.0,0.0728121197166267,0.9720161725610506,0.009460945407606792,0.6620459789761932,0.6435193985438731,5
