psi_g_formula_version,gamma,kendall_tau_vs_convention,top_ansatz,score_HEA,score_SU2_equiv,score_Sn_equiv,score_U1_broken,score_U1_equiv
v12_gated,0.0,1.0,Sn_equiv,0.6697024411587577,0.5217639121801736,0.744145855841039,0.6240552147549171,0.6117449513063443
v12_gated,1.0,1.0,Sn_equiv,0.6697024411587577,0.5217639121801736,0.744145855841039,0.6240552147549171,0.6117449513063443
v12_gated,2.0,1.0,Sn_equiv,0.6697024411587577,0.5217639121801736,0.744145855841039,0.6240552147549171,0.6117449513063443
v12_gated,3.0,1.0,Sn_equiv,0.6697024411587577,0.5217639121801736,0.744145855841039,0.6240552147549171,0.6117449513063443
v12_gated,5.0,1.0,Sn_equiv,0.6697024411587577,0.5217639121801736,0.744145855841039,0.6240552147549171,0.6117449513063443
v12_gated,8.0,1.0,Sn_equiv,0.6697024411587577,0.5217639121801736,0.744145855841039,0.6240552147549171,0.6117449513063443
