psi_g_formula_version,ansatz,group,regime,n,L,T,n_params,H_G,D_G,D_inter,D_mult,M_G,S_G,defect,Psi_raw,Psi_G,seed
v12_gated,U1_equiv,S_n,B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228928e-05,0.7888565204765229,0.07905694150419705,0.6117449513063444,0.4825789937066028,4
v12_gated,SU2_equiv,U(1),B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.9740873228915006e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,4
v12_gated,SU2_equiv,SU(2),B_multi,6,2,40,12,0.47375634419644186,0.6109362638326526,0.22187252766530524,1.0,4.5625891943466464e-05,1.0,0.0,0.5217639121801737,0.5217639121801737,4
v12_gated,SU2_equiv,S_n,B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.9740873228915006e-05,0.7362495038917184,0.10206207261594999,0.6117449513063444,0.4503969169075595,4
v12_gated,Sn_equiv,U(1),B_multi,6,2,40,4,0.7104733474213032,0.574766663625309,0.14953332725061805,1.0,0.17407896872943848,0.9400154596537491,0.020619652471056703,0.6320563911854921,0.5941427790873202,4
v12_gated,Sn_equiv,SU(2),B_multi,6,2,40,4,0.47375634419644186,0.6109362638326526,0.22187252766530524,1.0,4.562589194348534e-05,0.7333203722726147,0.10339086754457893,0.5217639121801737,0.38262010631838084,4
v12_gated,Sn_equiv,S_n,B_multi,6,2,40,4,0.7104733474213032,0.574766663625309,0.14953332725061805,1.0,0.17407896872943848,1.0,0.0,0.6320563911854921,0.6320563911854921,4
v12_gated,U1_broken,U(1),B_multi,6,2,40,36,0.6927002118659125,0.578277285004412,0.15655457000882395,1.0,0.06793083397150168,0.9720161725610506,0.009460945407606792,0.6408882616933155,0.6229537551704415,4
v12_gated,U1_broken,SU(2),B_multi,6,2,40,36,0.7941373636982764,0.690869633739468,0.38173926747893583,1.0,0.03664126793953016,0.8333511397343775,0.0607667297803291,0.7507191082316783,0.6256126244652446,4
v12_gated,U1_broken,S_n,B_multi,6,2,40,36,0.6927002118659125,0.578277285004412,0.15655457000882395,1.0,0.06793083397150168,0.7945914050925423,0.07664241743560868,0.6408882616933155,0.5092443043662085,4
v12_gated,HEA,U(1),A_confined,6,2,40,36,0.8032042435482377,0.6025962171229052,0.20519243424581052,1.0,0.033657088282900004,0.9098358155223052,0.03149703941743346,0.7262330552657956,0.6607528440970105,5
v12_gated,HEA,SU(2),A_confined,6,2,40,36,0.8548806259349886,0.709962323395381,0.4199246467907621,1.0,0.02661232644717613,0.7788007830714304,0.08333333333332238,0.798471629473439,0.6218503302942353,5
v12_gated,HEA,S_n,A_confined,6,2,40,36,0.8032042435482377,0.6025962171229052,0.20519243424581052,1.0,0.033657088282900004,1.0,0.0,0.7262330552657956,0.7262330552657956,5
v12_gated,U1_equiv,U(1),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
v12_gated,U1_equiv,SU(2),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.8537525485233151,0.05270462766946591,0.0,0.0,5
v12_gated,U1_equiv,S_n,A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.7888565204765229,0.07905694150419705,0.0,0.0,5
v12_gated,SU2_equiv,U(1),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
v12_gated,SU2_equiv,SU(2),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
v12_gated,SU2_equiv,S_n,A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,0.7362495038917184,0.10206207261594999,0.0,0.0,5
v12_gated,Sn_equiv,U(1),A_confined,6,2,40,4,0.8493456795317382,0.5718996550758413,0.14379931015168249,1.0,0.23006452188668913,0.9400154596537491,0.020619652471056703,0.7033884940526758,0.6611960585520844,5
v12_gated,Sn_equiv,SU(2),A_confined,6,2,40,4,0.0,0.5000000000000001,3.048123831858244e-16,1.0,0.0,0.7333203722726147,0.10339086754457893,0.17500000000000002,0.1283310651477076,5
v12_gated,Sn_equiv,S_n,A_confined,6,2,40,4,0.8493456795317382,0.5718996550758413,0.14379931015168249,1.0,0.23006452188668913,1.0,0.0,0.7033884940526758,0.7033884940526758,5
v12_gated,U1_broken,U(1),A_confined,6,2,40,36,0.4565872368096866,0.5453219353972526,0.09064387079450527,1.0,0.12662523209288462,0.9720161725610506,0.009460945407606792,0.4731905151074158,0.45994883338690223,5
v12_gated,U1_broken,SU(2),A_confined,6,2,40,36,0.37942411176776786,0.5889965081203818,0.17799301624076364,1.0,0.0915608433275735,0.8333511397343775,0.0607667297803291,0.44408935257811466,0.37008236811487366,5
v12_gated,U1_broken,S_n,A_confined,6,2,40,36,0.4565872368096866,0.5453219353972526,0.09064387079450527,1.0,0.12662523209288462,0.7945914050925423,0.07664241743560868,0.4731905151074158,0.3759931162756654,5
v12_gated,HEA,U(1),B_multi,6,2,40,36,0.8182865826135025,0.6041994007245308,0.20839880144906173,1.0,0.03246652972552651,0.9098358155223052,0.03149703941743346,0.7367143375377572,0.6702890901006401,5
v12_gated,HEA,SU(2),B_multi,6,2,40,36,0.8646176132667809,0.7145663749746258,0.42913274994925155,1.0,0.05191787317285033,0.7788007830714304,0.08333333333332238,0.8008774029673773,0.623723948575207,5
v12_gated,HEA,S_n,B_multi,6,2,40,36,0.8182865826135025,0.6041994007245308,0.20839880144906173,1.0,0.03246652972552651,1.0,0.0,0.7367143375377572,0.7367143375377572,5
v12_gated,U1_equiv,U(1),B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228977767e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,5
v12_gated,U1_equiv,SU(2),B_multi,6,2,40,36,0.7746799431811785,0.6846881438302292,0.3693762876604585,1.0,0.052986669750646004,0.8537525485233151,0.05270462766946591,0.7329208858303987,0.6257330741436685,5
v12_gated,U1_equiv,S_n,B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228977767e-05,0.7888565204765229,0.07905694150419705,0.6117449513063444,0.4825789937066028,5
v12_gated,SU2_equiv,U(1),B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.974087322891343e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,5
v12_gated,SU2_equiv,SU(2),B_multi,6,2,40,12,0.47375634419644197,0.6109362638326526,0.22187252766530524,1.0,4.562589194334432e-05,1.0,0.0,0.5217639121801738,0.5217639121801738,5
v12_gated,SU2_equiv,S_n,B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.974087322891343e-05,0.7362495038917184,0.10206207261594999,0.6117449513063444,0.4503969169075595,5
v12_gated,Sn_equiv,U(1),B_multi,6,2,40,4,0.6692470158308557,0.5596814108114327,0.11936282162286538,1.0,0.23185182115878114,0.9400154596537491,0.020619652471056703,0.5921075192176918,0.5565902218418596,5
v12_gated,Sn_equiv,SU(2),B_multi,6,2,40,4,0.47375634419644186,0.6109362638326526,0.22187252766530524,1.0,4.562589194334766e-05,0.7333203722726147,0.10339086754457893,0.5217639121801737,0.38262010631838084,5
v12_gated,Sn_equiv,S_n,B_multi,6,2,40,4,0.6692470158308557,0.5596814108114327,0.11936282162286538,1.0,0.23185182115878114,1.0,0.0,0.5921075192176918,0.5921075192176918,5
v12_gated,U1_broken,U(1),B_multi,6,2,40,36,0.7252493222049554,0.5823875847461987,0.16477516949239734,1.0,0.0728121197166267,0.9720161725610506,0.009460945407606792,0.6620459789761932,0.6435193985438731,5
v12_gated,U1_broken,SU(2),B_multi,6,2,40,36,0.8273887438857521,0.6977624922814478,0.3955249845628956,1.0,0.07785763036836169,0.8333511397343775,0.0607667297803291,0.7659149240761457,0.6382760749184252,5
v12_gated,U1_broken,S_n,B_multi,6,2,40,36,0.7252493222049554,0.5823875847461987,0.16477516949239734,1.0,0.0728121197166267,0.7945914050925423,0.07664241743560868,0.6620459789761932,0.5260560446705611,5
v12_gated,HEA,U(1),A_confined,6,2,40,36,0.7829078707545342,0.5986491000366367,0.19729820007327356,1.0,0.05071560457151099,0.9098358155223052,0.03149703941743346,0.7084908895059925,0.6446103862438081,6
v12_gated,HEA,SU(2),A_confined,6,2,40,36,0.7835488407430207,0.6944780660015624,0.3889561320031246,1.0,0.05002680221182539,0.7788007830714304,0.08333333333332238,0.7425744588637212,0.5783175700519098,6
v12_gated,HEA,S_n,A_confined,6,2,40,36,0.7829078707545342,0.5986491000366367,0.19729820007327356,1.0,0.05071560457151099,1.0,0.0,0.7084908895059925,0.7084908895059925,6
v12_gated,U1_equiv,U(1),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
v12_gated,U1_equiv,SU(2),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.8537525485233151,0.05270462766946591,0.0,0.0,6
v12_gated,U1_equiv,S_n,A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.7888565204765229,0.07905694150419705,0.0,0.0,6
v12_gated,SU2_equiv,U(1),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
v12_gated,SU2_equiv,SU(2),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
v12_gated,SU2_equiv,S_n,A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,0.7362495038917184,0.10206207261594999,0.0,0.0,6
v12_gated,Sn_equiv,U(1),A_confined,6,2,40,4,0.7728099318233709,0.5767558367990231,0.15351167359804624,1.0,0.3631912261490539,0.9400154596537491,0.020619652471056703,0.634021551885075,0.5959900605256322,6
v12_gated,Sn_equiv,SU(2),A_confined,6,2,40,4,0.0,0.5000000000000001,2.6717713240046593e-16,1.0,0.0,0.7333203722726147,0.10339086754457893,0.17500000000000002,0.1283310651477076,6
v12_gated,Sn_equiv,S_n,A_confined,6,2,40,4,0.7728099318233709,0.5767558367990231,0.15351167359804624,1.0,0.3631912261490539,1.0,0.0,0.634021551885075,0.634021551885075,6
v12_gated,U1_broken,U(1),A_confined,6,2,40,36,0.45915850608661885,0.5450049473943323,0.09000989478866459,1.0,0.12991481593475568,0.9720161725610506,0.009460945407606792,0.4742918873435384,0.4610193850124232,6
v12_gated,U1_broken,SU(2),A_confined,6,2,40,36,0.35830093745135705,0.5863648254190351,0.17272965083807024,1.0,0.05868515113745605,0.8333511397343775,0.0607667297803291,0.4328665620732881,0.3607298428566763,6
v12_gated,U1_broken,S_n,A_confined,6,2,40,36,0.45915850608661885,0.5450049473943323,0.09000989478866459,1.0,0.12991481593475568,0.7945914050925423,0.07664241743560868,0.4742918873435384,0.376868257188296,6
v12_gated,HEA,U(1),B_multi,6,2,40,36,0.7876095143086372,0.5974216154218421,0.19484323084368424,1.0,0.037127302675804524,0.9098358155223052,0.03149703941743346,0.7137332954912389,0.6493801149686937,6
v12_gated,HEA,SU(2),B_multi,6,2,40,36,0.7927769197002832,0.697093832313517,0.39418766462703403,1.0,0.03913357308469644,0.7788007830714304,0.08333333333332238,0.7515317907331771,0.5852935471260727,6
v12_gated,HEA,S_n,B_multi,6,2,40,36,0.7876095143086372,0.5974216154218421,0.19484323084368424,1.0,0.037127302675804524,1.0,0.0,0.7137332954912389,0.7137332954912389,6
v12_gated,U1_equiv,U(1),B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228963483e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,6
v12_gated,U1_equiv,SU(2),B_multi,6,2,40,36,0.7921993730247084,0.6892971247392862,0.3785942494785724,1.0,0.02224726768665404,0.8537525485233151,0.05270462766946591,0.7517775182465906,0.6418319721255596,6
v12_gated,U1_equiv,S_n,B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228963483e-05,0.7888565204765229,0.07905694150419705,0.6117449513063444,0.4825789937066028,6
v12_gated,SU2_equiv,U(1),B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228973136e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,6
v12_gated,SU2_equiv,SU(2),B_multi,6,2,40,12,0.47375634419644186,0.6109362638326526,0.22187252766530535,1.0,4.562589194340686e-05,1.0,0.0,0.5217639121801737,0.5217639121801737,6
v12_gated,SU2_equiv,S_n,B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228973136e-05,0.7362495038917184,0.10206207261594999,0.6117449513063444,0.4503969169075595,6
v12_gated,Sn_equiv,U(1),B_multi,6,2,40,4,0.9385447655512652,0.6038223348596043,0.2076446697192087,1.0,0.28243218517312796,0.9400154596537491,0.020619652471056703,0.7551231025548226,0.7098273903432367,6
v12_gated,Sn_equiv,SU(2),B_multi,6,2,40,4,0.47375634419644186,0.6109362638326526,0.22187252766530535,1.0,4.562589194356107e-05,0.7333203722726147,0.10339086754457893,0.5217639121801737,0.38262010631838084,6
v12_gated,Sn_equiv,S_n,B_multi,6,2,40,4,0.9385447655512652,0.6038223348596043,0.2076446697192087,1.0,0.28243218517312796,1.0,0.0,0.7551231025548226,0.7551231025548226,6
v12_gated,U1_broken,U(1),B_multi,6,2,40,36,0.6765980699126525,0.5777759191250224,0.1555518382500448,1.0,0.05033633442753778,0.9720161725610506,0.009460945407606792,0.6334959504569445,0.6157683090960842,6
v12_gated,U1_broken,SU(2),B_multi,6,2,40,36,0.820576844372974,0.6920796300703265,0.3841592601406528,1.0,0.05678333087484302,0.8333511397343775,0.0607667297803291,0.7639540477514811,0.6366419763983878,6
v12_gated,U1_broken,S_n,B_multi,6,2,40,36,0.6765980699126525,0.5777759191250224,0.1555518382500448,1.0,0.05033633442753778,0.7945914050925423,0.07664241743560868,0.6334959504569445,0.5033704373940191,6
v12_gated,HEA,U(1),A_confined,6,2,40,36,0.8626018998909516,0.6067522753685047,0.21350455073700952,1.0,0.018134011553855772,0.9098358155223052,0.03149703941743346,0.769143923103345,0.6997946885307571,7
v12_gated,HEA,SU(2),A_confined,6,2,40,36,0.8495358457205598,0.7084940591702558,0.41698811834051164,1.0,0.05156463135850473,0.7788007830714304,0.08333333333332238,0.7892197197503494,0.614644935756987,7
v12_gated,HEA,S_n,A_confined,6,2,40,36,0.8626018998909516,0.6067522753685047,0.21350455073700952,1.0,0.018134011553855772,1.0,0.0,0.769143923103345,0.769143923103345,7
v12_gated,U1_equiv,U(1),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
v12_gated,U1_equiv,SU(2),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.8537525485233151,0.05270462766946591,0.0,0.0,7
v12_gated,U1_equiv,S_n,A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.7888565204765229,0.07905694150419705,0.0,0.0,7
v12_gated,SU2_equiv,U(1),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
v12_gated,SU2_equiv,SU(2),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
v12_gated,SU2_equiv,S_n,A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,0.7362495038917184,0.10206207261594999,0.0,0.0,7
v12_gated,Sn_equiv,U(1),A_confined,6,2,40,4,0.9736532471054645,0.6161571075446008,0.2323142150892016,1.0,0.0498513428828039,0.9400154596537491,0.020619652471056703,0.8363951177915598,0.7862243411029848,7
v12_gated,Sn_equiv,SU(2),A_confined,6,2,40,4,0.0,0.5000000000000002,3.917469735307726e-16,1.0,0.0,0.7333203722726147,0.10339086754457893,0.17500000000000007,0.12833106514770762,7
v12_gated,Sn_equiv,S_n,A_confined,6,2,40,4,0.9736532471054645,0.6161571075446008,0.2323142150892016,1.0,0.0498513428828039,1.0,0.0,0.8363951177915598,0.8363951177915598,7
v12_gated,U1_broken,U(1),A_confined,6,2,40,36,0.41235407926098894,0.540279650908066,0.08055930181613188,1.0,0.15712934037865592,0.9720161725610506,0.009460945407606792,0.44092979821828404,0.42859089483225277,7
v12_gated,U1_broken,SU(2),A_confined,6,2,40,36,0.3717688658672646,0.5879041077470633,0.17580821549412645,1.0,0.035440515974189075,0.8333511397343775,0.0607667297803291,0.44412228041782537,0.37010980856762554,7
v12_gated,U1_broken,S_n,A_confined,6,2,40,36,0.41235407926098894,0.540279650908066,0.08055930181613188,1.0,0.15712934037865592,0.7945914050925423,0.07664241743560868,0.44092979821828404,0.3503590279134375,7
v12_gated,HEA,U(1),B_multi,6,2,40,36,0.8297160458670021,0.6056258805254888,0.21125176105097757,1.0,0.02032015942761242,0.9098358155223052,0.03149703941743346,0.7470694974145561,0.6797105854320113,7
v12_gated,HEA,SU(2),B_multi,6,2,40,36,0.8241475762188141,0.7045906618402453,0.40918132368049076,1.0,0.042433572288627076,0.7788007830714304,0.08333333333332238,0.7735597747483206,0.6024489583265514,7
v12_gated,HEA,S_n,B_multi,6,2,40,36,0.8297160458670021,0.6056258805254888,0.21125176105097757,1.0,0.02032015942761242,1.0,0.0,0.7470694974145561,0.7470694974145561,7
v12_gated,U1_equiv,U(1),B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.9740873228959783e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,7
v12_gated,U1_equiv,SU(2),B_multi,6,2,40,36,0.7891658277795912,0.6876096776754417,0.3752193553508833,1.0,0.03926069400078218,0.8537525485233151,0.05270462766946591,0.7458753757230567,0.6367930029043448,7
v12_gated,U1_equiv,S_n,B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.9740873228959783e-05,0.7888565204765229,0.07905694150419705,0.6117449513063444,0.4825789937066028,7
v12_gated,SU2_equiv,U(1),B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.974087322893734e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,7
v12_gated,SU2_equiv,SU(2),B_multi,6,2,40,12,0.47375634419644186,0.6109362638326526,0.2218725276653053,1.0,4.5625891943411834e-05,1.0,0.0,0.5217639121801737,0.5217639121801737,7
v12_gated,SU2_equiv,S_n,B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.974087322893734e-05,0.7362495038917184,0.10206207261594999,0.6117449513063444,0.4503969169075595,7
v12_gated,Sn_equiv,U(1),B_multi,6,2,40,4,0.9893687534187745,0.6276563861498019,0.2553127722996038,1.0,0.054520230797824185,0.9400154596537491,0.020619652471056703,0.8492842716794973,0.7983403450195021,7
v12_gated,Sn_equiv,SU(2),B_multi,6,2,40,4,0.4737563441964418,0.6109362638326526,0.2218725276653052,1.0,4.5625891943611856e-05,0.7333203722726147,0.10339086754457893,0.5217639121801736,0.3826201063183807,7
v12_gated,Sn_equiv,S_n,B_multi,6,2,40,4,0.9893687534187745,0.6276563861498019,0.2553127722996038,1.0,0.054520230797824185,1.0,0.0,0.8492842716794973,0.8492842716794973,7
v12_gated,U1_broken,U(1),B_multi,6,2,40,36,0.677892189844326,0.576101571130787,0.15220314226157397,1.0,0.13505746538279467,0.9720161725610506,0.009460945407606792,0.6193768730537956,0.6020443375185821,7
v12_gated,U1_broken,SU(2),B_multi,6,2,40,36,0.8142614946296769,0.6934353506978818,0.38687070139576346,1.0,0.04915820463628106,0.8333511397343775,0.0607667297803291,0.7619654359584362,0.6349847644941646,7
v12_gated,U1_broken,S_n,B_multi,6,2,40,36,0.677892189844326,0.576101571130787,0.15220314226157397,1.0,0.13505746538279467,0.7945914050925423,0.07664241743560868,0.6193768730537956,0.4921515398416407,7
v12_gated,HEA,U(1),A_confined,6,2,40,36,0.8355496523768193,0.6088598383425022,0.21771967668500442,1.0,0.04789973827076003,0.9098358155223052,0.03149703941743346,0.7462025650495397,0.6789218193166839,8
v12_gated,HEA,SU(2),A_confined,6,2,40,36,0.8362997207211598,0.7065329439339953,0.4130658878679908,1.0,0.10069398488806344,0.7788007830714304,0.08333333333332238,0.7698287609856052,0.5995432418864983,8
v12_gated,HEA,S_n,A_confined,6,2,40,36,0.8355496523768193,0.6088598383425022,0.21771967668500442,1.0,0.04789973827076003,1.0,0.0,0.7462025650495397,0.7462025650495397,8
v12_gated,U1_equiv,U(1),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
v12_gated,U1_equiv,SU(2),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.8537525485233151,0.05270462766946591,0.0,0.0,8
v12_gated,U1_equiv,S_n,A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.7888565204765229,0.07905694150419705,0.0,0.0,8
v12_gated,SU2_equiv,U(1),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
v12_gated,SU2_equiv,SU(2),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
v12_gated,SU2_equiv,S_n,A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,0.7362495038917184,0.10206207261594999,0.0,0.0,8
v12_gated,Sn_equiv,U(1),A_confined,6,2,40,4,0.9293225423671133,0.5909561794117234,0.18191235882344683,1.0,0.29696972811071787,0.9400154596537491,0.020619652471056703,0.7418991496492462,0.6973966701742618,8
v12_gated,Sn_equiv,SU(2),A_confined,6,2,40,4,0.0,0.5000000000000001,2.706972288359291e-16,1.0,0.0,0.7333203722726147,0.10339086754457893,0.17500000000000002,0.1283310651477076,8
v12_gated,Sn_equiv,S_n,A_confined,6,2,40,4,0.9293225423671133,0.5909561794117234,0.18191235882344683,1.0,0.29696972811071787,1.0,0.0,0.7418991496492462,0.7418991496492462,8
v12_gated,U1_broken,U(1),A_confined,6,2,40,36,0.40279212862889785,0.5404712258476564,0.0809424516953127,1.0,0.14400789714714657,0.9720161725610506,0.009460945407606792,0.4364785007976457,0.42426416175051307,8
v12_gated,U1_broken,SU(2),A_confined,6,2,40,36,0.3328233811740726,0.5827529763470315,0.16550595269406293,1.0,0.11080440226631393,0.8333511397343775,0.0607667297803291,0.4110791655317966,0.3425732911169795,8
v12_gated,U1_broken,S_n,A_confined,6,2,40,36,0.40279212862889785,0.5404712258476564,0.0809424516953127,1.0,0.14400789714714657,0.7945914050925423,0.07664241743560868,0.4364785007976457,0.3468220652414877,8
v12_gated,HEA,U(1),B_multi,6,2,40,36,0.851369648974058,0.6108860845487802,0.22177216909756048,1.0,0.03678560493842623,0.9098358155223052,0.03149703941743346,0.7593708645342793,0.6909028098174239,8
v12_gated,HEA,SU(2),B_multi,6,2,40,36,0.8615399209255649,0.7108628639421465,0.421725727884293,1.0,0.08674608057084357,0.7788007830714304,0.08333333333332238,0.7901191481324665,0.6153454112852964,8
v12_gated,HEA,S_n,B_multi,6,2,40,36,0.851369648974058,0.6108860845487802,0.22177216909756048,1.0,0.03678560493842623,1.0,0.0,0.7593708645342793,0.7593708645342793,8
v12_gated,U1_equiv,U(1),B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228950083e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,8
v12_gated,U1_equiv,SU(2),B_multi,6,2,40,36,0.7846368476103173,0.6866849277773948,0.3733698555547894,1.0,0.035776445811516185,0.8537525485233151,0.05270462766946591,0.743335796253732,0.6346248304602314,8
v12_gated,U1_equiv,S_n,B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228950083e-05,0.7888565204765229,0.07905694150419705,0.6117449513063444,0.4825789937066028,8
v12_gated,SU2_equiv,U(1),B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228942487e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,8
v12_gated,SU2_equiv,SU(2),B_multi,6,2,40,12,0.47375634419644197,0.6109362638326526,0.22187252766530524,1.0,4.562589194340458e-05,1.0,0.0,0.5217639121801738,0.5217639121801738,8
v12_gated,SU2_equiv,S_n,B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228942487e-05,0.7362495038917184,0.10206207261594999,0.6117449513063444,0.4503969169075595,8
v12_gated,Sn_equiv,U(1),B_multi,6,2,40,4,0.9556759719376319,0.5898909207310841,0.1797818414621682,1.0,0.1679486270496746,0.9400154596537491,0.020619652471056703,0.787525087167518,0.7402857568026333,8
v12_gated,Sn_equiv,SU(2),B_multi,6,2,40,4,0.47375634419644197,0.6109362638326526,0.2218725276653053,1.0,4.5625891943348225e-05,0.7333203722726147,0.10339086754457893,0.5217639121801738,0.3826201063183809,8
v12_gated,Sn_equiv,S_n,B_multi,6,2,40,4,0.9556759719376319,0.5898909207310841,0.1797818414621682,1.0,0.1679486270496746,1.0,0.0,0.787525087167518,0.787525087167518,8
v12_gated,U1_broken,U(1),B_multi,6,2,40,36,0.7241299547662484,0.583504163384964,0.16700832676992805,1.0,0.06267177378244856,0.9720161725610506,0.009460945407606792,0.6635653006042476,0.6449962037376636,8
v12_gated,U1_broken,SU(2),B_multi,6,2,40,36,0.8394105257815756,0.7021058878520917,0.4042117757041835,1.0,0.042128442254045016,0.8333511397343775,0.0607667297803291,0.7825131380405496,0.6521082154432162,8
v12_gated,U1_broken,S_n,B_multi,6,2,40,36,0.7241299547662484,0.583504163384964,0.16700832676992805,1.0,0.06267177378244856,0.7945914050925423,0.07664241743560868,0.6635653006042476,0.5272632845777843,8
v12_gated,HEA,U(1),A_confined,6,2,40,36,0.8003150741721397,0.6019154052645032,0.2038308105290063,1.0,0.030824420540378226,0.9098358155223052,0.03149703941743346,0.7247078779516954,0.6593651831516201,9
v12_gated,HEA,SU(2),A_confined,6,2,40,36,0.822789409462864,0.705049930233224,0.4100998604664481,1.0,0.03330490489131772,0.7788007830714304,0.08333333333332238,0.774729860975554,0.6033602223965818,9
v12_gated,HEA,S_n,A_confined,6,2,40,36,0.8003150741721397,0.6019154052645032,0.2038308105290063,1.0,0.030824420540378226,1.0,0.0,0.7247078779516954,0.7247078779516954,9
v12_gated,U1_equiv,U(1),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
v12_gated,U1_equiv,SU(2),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.8537525485233151,0.05270462766946591,0.0,0.0,9
v12_gated,U1_equiv,S_n,A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.7888565204765229,0.07905694150419705,0.0,0.0,9
v12_gated,SU2_equiv,U(1),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
v12_gated,SU2_equiv,SU(2),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
v12_gated,SU2_equiv,S_n,A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,0.7362495038917184,0.10206207261594999,0.0,0.0,9
v12_gated,Sn_equiv,U(1),A_confined,6,2,40,4,0.8629789974709352,0.5887229984154406,0.1774459968308812,1.0,0.253120638849549,0.9400154596537491,0.020619652471056703,0.7123799490131155,0.6696481652196782,9
v12_gated,Sn_equiv,SU(2),A_confined,6,2,40,4,0.0,0.5000000000000001,3.1489946824437e-16,1.0,0.0,0.7333203722726147,0.10339086754457893,0.17500000000000002,0.1283310651477076,9
